1617873768.315930000 31926.152 0.001149315 -0.00013983434
1617873769.162209000 31934.09 0.0011494725 -0.00013976055
1617873770.027660000 31942.027 0.001149471 -0.00013987681
1617873770.880457000 31949.963 0.0011495519 -0.00013988656
1617873771.723607000 31957.9 0.001149492 -0.0001399287
1617873772.636339000 31965.838 0.001149582 -0.00014007435
1617873773.482845000 31973.773 0.001149606 -0.0001401159
1617873774.326130000 31981.711 0.0011495776 -0.00014012985
1617873775.209792000 31989.646 0.0011496315 -0.00014006146
1617873776.049668000 31997.584 0.0011495264 -0.00014026801
1617873776.897288000 32005.521 0.0011496645 -0.00014020214
1617873777.787762000 32013.457 0.0011498325 -0.00014026801
1617873778.643055000 32021.395 0.001149615 -0.0001402854
1617873779.497164000 32029.332 0.0011497935 -0.00014050621
1617873780.396770000 32037.268 0.0011498415 -0.00014044726
1617873781.252226000 32045.205 0.001149861 -0.00014068455
1617873782.105629000 32053.143 0.0011499285 -0.0001407168
1617873782.989088000 32061.078 0.001150104 -0.00014082495
1617873783.845340000 32069.016 0.0011501895 -0.00014093445
1617873784.699880000 32076.953 0.0011502299 -0.0001411893
1617873785.585045000 32084.889 0.001150302 -0.0001412295
1617873786.432967000 32092.826 0.0011504265 -0.0001417293
1617873787.286757000 32100.762 0.0011504355 -0.00014208601
1617873788.160798000 32108.699 0.001150599 -0.00014274495
1617873789.014333000 32116.637 0.001150401 -0.00014309624
1617873789.869120000 32124.572 0.001149855 -0.0001440123
1617873790.749336000 32132.51 0.0011488185 -0.00014432835
1617873791.604472000 32140.447 0.0011478885 -0.00014418254
1617873792.456020000 32148.383 0.001147194 -0.0001437387
1617873793.419773000 32156.32 0.0011468146 -0.00014302169
1617873794.262677000 32164.258 0.0011468536 -0.00014253255
1617873795.116194000 32172.193 0.001146807 -0.00014205075
1617873796.008191000 32180.131 0.0011470515 -0.0001419192
1617873796.849905000 32188.068 0.001147116 -0.00014168145
1617873797.692461000 32196.004 0.0011472795 -0.00014141145
1617873798.627836000 32203.941 0.0011473065 -0.00014154015
1617873799.469765000 32211.877 0.001147398 -0.0001414539
1617873800.324964000 32219.814 0.001147614 -0.00014143471
1617873801.220468000 32227.752 0.001147572 -0.0001412406
1617873802.061822000 32235.688 0.001147758 -0.00014131125
1617873802.912899000 32243.625 0.0011478855 -0.0001415514
1617873803.798486000 32251.562 0.0011478735 -0.0001414803
1617873804.654346000 32259.498 0.0011479351 -0.00014131574
1617873805.502960000 32267.436 0.001147914 -0.00014141281
1617873806.386277000 32275.373 0.0011481135 -0.00014152365
1617873807.228486000 32283.309 0.001148052 -0.00014141775
1617873808.081986000 32291.246 0.001148091 -0.00014150536
1617873808.976372000 32299.182 0.0011480475 -0.00014149996
1617873809.829671000 32307.119 0.0011481465 -0.00014151166
1617873810.680014000 32315.057 0.001148166 -0.00014176589
1617873811.583518000 32322.992 0.0011482545 -0.00014171535
